group,ep,t,x,y,z,a01_best__f1,a01_best__f2,a01_best__f_min,a01_best__f_mean,a0_best__f1,a0_best__f2,a0_best__f_min,a0_best__f_mean
good,3,636,3.5266,9.1244,0.5522,0.99610,1.09225,0.99610,1.04417,-4.97925,-11.95341,-11.95341,-8.46633
good,3,646,3.0808,8.9826,0.4600,0.85706,-6.02493,-6.02493,-2.58394,-3.72206,-9.21741,-9.21741,-6.46973
good,3,656,2.5114,8.6954,0.5071,-5.29456,-8.08778,-8.08778,-6.69117,-19.01224,-16.61842,-19.01224,-17.81533
good,4,24,2.2885,-0.8993,0.5292,-6.78856,-8.77606,-8.77606,-7.78231,-8.59983,-12.40732,-12.40732,-10.50357
good,4,34,3.2703,-0.9050,0.4969,-6.07368,-7.95040,-7.95040,-7.01204,-8.63274,-12.54485,-12.54485,-10.58880
good,4,44,4.2107,-1.1270,0.5576,-4.12944,-12.00922,-12.00922,-8.06933,-6.48259,-10.99733,-10.99733,-8.73996
good,4,54,5.4261,-1.0526,0.5623,-4.49520,-10.48568,-10.48568,-7.49044,-7.63481,-15.36152,-15.36152,-11.49816
good,4,154,4.5776,8.1350,0.5667,-8.96849,-3.65813,-8.96849,-6.31331,-7.31903,-7.00703,-7.31903,-7.16303
good,4,164,2.8623,8.1704,0.6448,-7.70189,-9.91166,-9.91166,-8.80678,-7.99652,-10.08145,-10.08145,-9.03899
good,6,26,2.2601,1.2231,0.5062,-11.64865,-17.86654,-17.86654,-14.75760,-13.58755,-24.79200,-24.79200,-19.18978
good,6,36,3.3029,1.1278,0.5600,-2.07250,-16.96746,-16.96746,-9.51998,-7.80701,-23.93061,-23.93061,-15.86881
good,6,46,4.2948,1.1305,0.5565,-5.87565,-15.16129,-15.16129,-10.51847,-8.74118,-21.10161,-21.10161,-14.92139
good,6,56,5.2343,0.9662,0.5606,-6.34868,-14.94899,-14.94899,-10.64883,-3.76556,-17.98143,-17.98143,-10.87350
good,6,135,5.2039,8.6052,0.4843,-8.43212,-14.43457,-14.43457,-11.43334,-10.68190,-17.22749,-17.22749,-13.95469
good,6,145,3.2888,8.4644,0.6642,-14.68063,-9.37485,-14.68063,-12.02774,-10.83472,-13.85299,-13.85299,-12.34385
good,7,23,2.2440,-0.8337,0.5339,-10.55534,-10.20196,-10.55534,-10.37865,-10.13446,-15.75615,-15.75615,-12.94531
good,7,33,3.0622,-0.8346,0.6041,-10.89209,-9.42382,-10.89209,-10.15795,-11.60485,-12.44435,-12.44435,-12.02460
good,7,43,3.2516,-0.8398,0.5872,-10.08912,-8.95879,-10.08912,-9.52396,-11.82720,-12.62583,-12.62583,-12.22652
good,7,53,3.4716,-0.8236,0.4833,-10.11530,-8.54838,-10.11530,-9.33184,-9.42323,-11.88360,-11.88360,-10.65342
good,7,63,3.8242,-0.7756,0.5429,-10.66266,-8.11146,-10.66266,-9.38706,-10.64429,-10.64249,-10.64429,-10.64339
good,7,73,4.0281,-0.7785,0.5308,-11.17674,-8.52481,-11.17674,-9.85077,-11.69047,-10.97346,-11.69047,-11.33196
good,7,83,4.2029,-0.8297,0.4710,-10.45988,-9.18197,-10.45988,-9.82093,-11.82693,-11.96217,-11.96217,-11.89455
good,7,93,4.3817,-0.7879,0.5153,-12.19732,-8.76048,-12.19732,-10.47890,-11.74739,-9.76441,-11.74739,-10.75590
good,7,103,4.5415,-0.7795,0.5461,-11.56527,-7.96107,-11.56527,-9.76317,-11.36632,-8.84079,-11.36632,-10.10355
good,7,113,4.7176,-0.8853,0.5874,-10.49653,-8.44612,-10.49653,-9.47132,-10.68100,-8.81804,-10.68100,-9.74952
good,7,123,5.0028,-0.8489,0.5719,-7.54380,-7.05849,-7.54380,-7.30115,-9.24724,-7.40857,-9.24724,-8.32790
good,7,133,5.3861,-1.0201,0.5529,-5.81855,-7.69056,-7.69056,-6.75456,-10.45083,-6.64494,-10.45083,-8.54788
good,7,214,5.2944,7.9151,0.9927,-12.37828,-12.84056,-12.84056,-12.60942,-7.45233,-18.50534,-18.50534,-12.97884
good,7,224,4.1936,8.3592,0.6469,-7.68908,-11.76189,-11.76189,-9.72549,-14.20641,-11.55118,-14.20641,-12.87879
good,7,234,2.5503,8.1450,0.6009,-10.48149,-11.29268,-11.29268,-10.88708,-11.88292,-13.80346,-13.80346,-12.84319
good,7,319,2.5942,8.9453,0.2592,-31.75423,-31.36893,-31.75423,-31.56158,-24.05103,-31.11032,-31.11032,-27.58068
good,7,329,2.5468,8.9745,0.2702,-33.70923,-37.13274,-37.13274,-35.42098,-31.51162,-27.38462,-31.51162,-29.44812
good,7,339,2.5243,8.9503,0.2669,-23.64097,-27.56296,-27.56296,-25.60196,-36.20526,-27.62288,-36.20526,-31.91407
good,7,349,2.4971,8.9239,0.2669,-26.82134,-34.17211,-34.17211,-30.49672,-49.74948,-46.99884,-49.74948,-48.37416
good,7,359,2.6351,8.8856,0.2664,-43.60738,-35.92305,-43.60738,-39.76521,-60.63207,-50.59236,-60.63207,-55.61222
good,7,369,2.6912,8.9137,0.2667,-42.39442,-48.49636,-48.49636,-45.44539,-57.29875,-38.80889,-57.29875,-48.05382
good,7,379,2.6316,8.8684,0.2671,-15.95510,-29.37576,-29.37576,-22.66543,-40.99653,-27.53340,-40.99653,-34.26497
good,7,389,2.6184,8.8641,0.2742,-34.82640,-45.44408,-45.44408,-40.13524,-48.29440,-49.20225,-49.20225,-48.74833
good,7,399,2.6509,8.8152,0.2669,-39.11554,-46.07675,-46.07675,-42.59615,-54.74913,-29.81674,-54.74913,-42.28294
good,7,409,2.7581,8.8558,0.2668,-47.43560,-39.80527,-47.43560,-43.62044,-62.35023,-42.67738,-62.35023,-52.51381
good,7,419,2.7491,8.8880,0.2666,-35.36250,-45.71451,-45.71451,-40.53850,-55.82637,-65.81939,-65.81939,-60.82288
good,7,429,2.7688,8.8302,0.2669,-28.63759,-22.40678,-28.63759,-25.52219,-57.80194,-30.77991,-57.80194,-44.29092
good,7,439,2.5617,8.7973,0.2669,-47.30966,-49.84904,-49.84904,-48.57935,-72.40742,-57.04595,-72.40742,-64.72668
good,7,449,2.6857,8.7877,0.2688,-34.81911,-42.93339,-42.93339,-38.87625,-63.02558,-52.73271,-63.02558,-57.87914
good,7,459,2.6721,8.8047,0.2668,-47.83796,-38.78021,-47.83796,-43.30908,-63.00438,-51.80535,-63.00438,-57.40487
good,7,469,2.6259,8.7973,0.2668,-36.70557,-40.29659,-40.29659,-38.50108,-62.44062,-35.57941,-62.44062,-49.01002
good,7,479,2.6044,8.8015,0.2670,-42.56073,-45.46717,-45.46717,-44.01395,-68.10906,-50.48593,-68.10906,-59.29750
good,7,489,2.6282,8.8222,0.2668,-45.46806,-43.54631,-45.46806,-44.50718,-62.50835,-43.55806,-62.50835,-53.03320
good,7,499,2.6049,8.9295,0.2676,-44.75669,-37.36932,-44.75669,-41.06301,-67.82352,-36.52427,-67.82352,-52.17389
good,7,509,2.5879,8.9221,0.2675,-46.00002,-38.46508,-46.00002,-42.23255,-66.89769,-39.23856,-66.89769,-53.06812
good,7,519,2.5883,8.9157,0.2676,-45.60086,-36.57891,-45.60086,-41.08988,-62.46399,-36.04605,-62.46399,-49.25502
good,7,529,2.5946,8.8987,0.2667,-54.62564,-42.47120,-54.62564,-48.54842,-63.70757,-61.77895,-63.70757,-62.74326
good,7,539,2.6063,8.7781,0.2669,-45.65512,-43.76754,-45.65512,-44.71133,-72.60723,-50.58455,-72.60723,-61.59589
good,7,549,2.5789,8.8150,0.2680,-41.28849,-41.15325,-41.28849,-41.22087,-68.02834,-47.42491,-68.02834,-57.72662
good,7,559,2.5635,8.8747,0.2673,-45.44087,-45.08559,-45.44087,-45.26323,-69.78793,-46.05198,-69.78793,-57.91995
good,7,569,2.6008,8.8098,0.2668,-47.37325,-48.32905,-48.32905,-47.85115,-65.04580,-55.04403,-65.04580,-60.04491
good,7,579,2.5583,8.7817,0.2695,-35.17875,-39.69583,-39.69583,-37.43729,-58.88877,-34.65959,-58.88877,-46.77418
good,7,589,2.5760,8.9247,0.2673,-41.99734,-37.56129,-41.99734,-39.77931,-62.16864,-38.44644,-62.16864,-50.30754
good,7,599,2.5427,8.8891,0.2677,-43.37506,-38.74688,-43.37506,-41.06097,-60.58739,-36.09217,-60.58739,-48.33978
good,7,609,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98679,-35.99136,-59.98679,-47.98907
good,7,619,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,629,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,639,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,649,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,659,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,669,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,679,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,689,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,699,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,709,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,719,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,729,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,739,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,749,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,759,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,769,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,779,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,789,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,7,799,2.5430,8.8929,0.2674,-43.39745,-38.66262,-43.39745,-41.03004,-59.98677,-35.99137,-59.98677,-47.98907
good,8,23,2.2691,0.9596,0.6292,-13.02176,-16.22310,-16.22310,-14.62243,-16.51061,-23.59184,-23.59184,-20.05123
good,8,33,2.5355,0.7824,0.5802,-16.63609,-13.47366,-16.63609,-15.05488,-17.39486,-28.26282,-28.26282,-22.82884
good,8,43,2.7350,0.7505,0.6860,-16.70969,-15.47878,-16.70969,-16.09423,-18.09267,-27.55781,-27.55781,-22.82524
good,8,53,2.9155,0.7464,0.5671,-19.02759,-17.13149,-19.02759,-18.07954,-19.67323,-25.26011,-25.26011,-22.46667
good,8,63,3.0330,0.7778,0.5905,-15.31577,-14.82264,-15.31577,-15.06921,-16.30425,-25.27028,-25.27028,-20.78727
good,8,73,3.1961,0.7787,0.5379,-17.12313,-14.73754,-17.12313,-15.93033,-19.33598,-26.93337,-26.93337,-23.13468
good,8,83,3.3218,0.7394,0.5237,-20.56688,-17.59594,-20.56688,-19.08141,-19.51128,-29.12127,-29.12127,-24.31628
good,8,93,3.4121,0.7186,0.5423,-20.65794,-15.99101,-20.65794,-18.32447,-18.95810,-23.23394,-23.23394,-21.09602
good,8,103,3.5478,0.6939,0.4747,-21.81448,-15.82256,-21.81448,-18.81852,-21.33679,-27.54187,-27.54187,-24.43933
good,8,113,3.5863,0.6551,0.5184,-22.26191,-15.12486,-22.26191,-18.69338,-19.41735,-26.75840,-26.75840,-23.08787
good,8,123,3.6943,0.6334,0.5990,-25.81158,-16.14231,-25.81158,-20.97695,-20.27972,-25.60196,-25.60196,-22.94084
good,8,133,3.7687,0.6668,0.4868,-21.13025,-11.74864,-21.13025,-16.43944,-22.31917,-24.72779,-24.72779,-23.52348
good,8,143,3.8717,0.7254,0.6038,-23.93822,-14.95570,-23.93822,-19.44696,-20.32734,-21.40578,-21.40578,-20.86656
good,8,153,3.9758,0.7688,0.5621,-19.59835,-12.71557,-19.59835,-16.15696,-22.41543,-24.11169,-24.11169,-23.26356
good,8,163,4.1215,0.7875,0.6688,-14.62976,-14.20174,-14.62976,-14.41575,-15.51891,-23.77409,-23.77409,-19.64650
good,8,173,4.2883,0.8575,0.6248,-12.96185,-14.58452,-14.58452,-13.77319,-17.22233,-22.13518,-22.13518,-19.67875
good,8,183,4.4288,0.8394,0.5414,-20.48926,-12.97569,-20.48926,-16.73248,-19.82284,-24.82304,-24.82304,-22.32294
good,8,193,4.5412,0.8115,0.5334,-21.11066,-16.57538,-21.11066,-18.84302,-20.43818,-31.34842,-31.34842,-25.89330
good,8,203,4.7514,0.9057,0.5252,-18.76832,-16.62095,-18.76832,-17.69463,-24.50772,-31.56704,-31.56704,-28.03738
good,8,213,5.2743,0.9127,0.5909,-23.90711,-16.19177,-23.90711,-20.04944,-27.97204,-31.88156,-31.88156,-29.92680
good,8,223,5.3832,0.8878,0.6437,-18.08991,-16.52779,-18.08991,-17.30885,-20.63008,-34.72715,-34.72715,-27.67862
good,8,233,5.5884,0.7921,0.5255,-28.32335,-18.76127,-28.32335,-23.54231,-15.93329,-26.16374,-26.16374,-21.04852
good,8,329,4.9096,7.7719,0.5149,-8.59227,-13.18761,-13.18761,-10.88994,-9.13722,-24.18169,-24.18169,-16.65945
good,9,21,2.2962,0.9200,0.5449,-13.13722,-16.91377,-16.91377,-15.02550,-9.64705,-19.88543,-19.88543,-14.76624
good,9,31,2.8934,0.8618,0.5424,-15.76288,-14.80053,-15.76288,-15.28170,-10.85937,-20.73739,-20.73739,-15.79838
good,9,41,2.9797,0.7395,0.5171,-16.89695,-16.09703,-16.89695,-16.49699,-15.46375,-26.74188,-26.74188,-21.10282
good,9,51,3.0696,0.6800,0.5361,-18.20595,-15.03148,-18.20595,-16.61872,-12.35347,-24.67220,-24.67220,-18.51283
good,9,61,3.1908,0.7809,0.6227,-15.44131,-14.13365,-15.44131,-14.78748,-13.55628,-22.25810,-22.25810,-17.90719
good,9,71,3.2730,0.7988,0.5639,-17.81416,-14.30020,-17.81416,-16.05718,-13.59473,-21.31675,-21.31675,-17.45574
good,9,81,3.3808,0.7384,0.6849,-17.61810,-13.29858,-17.61810,-15.45834,-15.92397,-25.81971,-25.81971,-20.87184
good,9,91,3.4850,0.7577,0.5251,-16.48975,-12.94186,-16.48975,-14.71581,-14.13890,-19.42803,-19.42803,-16.78347
good,9,101,3.5867,0.7275,0.4717,-20.75001,-12.80793,-20.75001,-16.77897,-12.01652,-24.60316,-24.60316,-18.30984
good,9,111,3.7028,0.7782,0.5605,-17.99195,-15.24951,-17.99195,-16.62073,-12.23530,-23.19596,-23.19596,-17.71563
good,9,121,3.8343,0.8069,0.6114,-15.31901,-16.05569,-16.05569,-15.68735,-12.26312,-18.08785,-18.08785,-15.17548
good,9,131,4.1622,1.0508,0.5345,-4.99565,-11.85874,-11.85874,-8.42719,-4.26365,-19.08039,-19.08039,-11.67202
good,9,141,4.6793,0.9785,0.5353,-8.93370,-14.47448,-14.47448,-11.70409,-5.89998,-17.04495,-17.04495,-11.47247
good,9,151,5.0613,1.0450,0.5282,-6.44348,-13.15136,-13.15136,-9.79742,-7.55488,-18.61081,-18.61081,-13.08284
good,9,242,5.8684,8.8838,0.5950,-8.00253,-7.73472,-8.00253,-7.86862,-5.35039,-10.24244,-10.24244,-7.79641
good,9,252,4.5035,8.8643,0.5793,-5.61982,-0.09158,-5.61982,-2.85570,2.26674,-0.34362,-0.34362,0.96156
good,10,24,2.1931,-1.1022,0.5367,-7.88242,-11.31126,-11.31126,-9.59684,-10.00535,-15.15890,-15.15890,-12.58212
good,10,34,3.2887,-1.1489,0.5429,-5.24721,-9.68466,-9.68466,-7.46593,-6.93020,-13.58792,-13.58792,-10.25906
good,10,44,4.3884,-0.9799,0.6405,-11.56291,-11.52708,-11.56291,-11.54500,-12.67442,-16.84389,-16.84389,-14.75915
good,10,54,4.6046,-0.8715,0.5189,-12.17061,-8.55552,-12.17061,-10.36306,-9.17996,-13.22252,-13.22252,-11.20124
good,10,64,5.0037,-0.8137,0.6015,-14.24647,-8.41666,-14.24647,-11.33157,-12.13726,-11.87907,-12.13726,-12.00816
good,10,74,5.2108,-0.8179,0.7308,-12.80957,-8.05501,-12.80957,-10.43229,-11.42346,-9.93063,-11.42346,-10.67704
good,10,84,5.4182,-0.7860,0.5787,-14.40988,-8.09015,-14.40988,-11.25002,-8.90042,-10.03521,-10.03521,-9.46782
good,10,94,5.5324,-0.8466,0.6567,-14.27612,-9.27126,-14.27612,-11.77369,-6.56466,-14.93043,-14.93043,-10.74755
good,10,193,4.8401,8.6012,0.4924,-5.03616,-3.51554,-5.03616,-4.27585,-6.73263,-4.55317,-6.73263,-5.64290
good,10,203,3.4063,8.1253,0.4589,-12.74266,-9.37017,-12.74266,-11.05642,-7.40076,-8.22023,-8.22023,-7.81049
good,11,23,2.1969,1.1563,0.5471,-16.54137,-20.53071,-20.53071,-18.53604,-12.04988,-22.45011,-22.45011,-17.25000
good,11,33,3.0112,0.9831,0.5264,-8.07323,-15.97311,-15.97311,-12.02317,-10.07175,-25.53010,-25.53010,-17.80092
good,11,43,3.3910,0.9375,0.5388,-16.54730,-19.37417,-19.37417,-17.96073,-12.72276,-31.20989,-31.20989,-21.96633
good,11,53,3.5692,0.8436,0.4977,-13.47850,-16.36296,-16.36296,-14.92073,-11.37869,-28.48260,-28.48260,-19.93064
good,11,63,3.6956,0.8400,0.5372,-16.74335,-17.52391,-17.52391,-17.13363,-13.74168,-25.14871,-25.14871,-19.44519
good,11,73,3.8859,0.8429,0.5845,-18.06172,-21.54522,-21.54522,-19.80347,-14.90945,-26.07866,-26.07866,-20.49405
good,11,83,4.1081,0.8278,0.6733,-15.29338,-22.67665,-22.67665,-18.98501,-12.90800,-29.00668,-29.00668,-20.95734
good,11,93,4.3186,0.7475,0.6020,-20.41588,-19.34193,-20.41588,-19.87891,-15.05733,-24.59808,-24.59808,-19.82771
good,11,103,4.4387,0.7813,0.5495,-17.51735,-21.60556,-21.60556,-19.56145,-16.44489,-24.50990,-24.50990,-20.47739
good,11,113,4.6067,0.7453,0.4915,-23.77663,-22.14821,-23.77663,-22.96242,-15.76727,-27.29136,-27.29136,-21.52931
good,11,123,4.7427,0.7853,0.5906,-20.06398,-21.37246,-21.37246,-20.71822,-11.05939,-27.27352,-27.27352,-19.16645
good,11,133,4.8288,0.7617,0.5588,-25.91402,-23.05177,-25.91402,-24.48289,-13.08581,-25.54926,-25.54926,-19.31754
good,11,143,4.9059,0.7462,0.5499,-27.15092,-22.91606,-27.15092,-25.03349,-12.02645,-25.53008,-25.53008,-18.77826
good,11,153,5.0375,0.7149,0.6661,-27.11324,-19.00357,-27.11324,-23.05840,-11.86304,-27.74181,-27.74181,-19.80243
good,11,163,5.1505,0.7600,0.5409,-24.08772,-22.65687,-24.08772,-23.37229,-19.62441,-27.57977,-27.57977,-23.60209
good,11,173,5.2788,0.7809,0.5809,-25.32012,-21.46073,-25.32012,-23.39042,-16.38510,-29.31867,-29.31867,-22.85188
good,11,183,5.4714,0.8025,0.5600,-26.43838,-19.64175,-26.43838,-23.04007,-14.33158,-26.29420,-26.29420,-20.31289
good,11,193,5.5575,0.8395,0.5093,-24.82197,-22.22055,-24.82197,-23.52126,-12.53969,-27.22627,-27.22627,-19.88298
good,11,285,5.2320,8.2607,0.4725,-12.56745,-15.01100,-15.01100,-13.78923,-4.97527,-20.44064,-20.44064,-12.70796
good,11,295,4.0685,8.7448,0.6351,-4.68929,-6.62885,-6.62885,-5.65907,-7.60568,-19.09915,-19.09915,-13.35241
good,11,305,2.8675,8.8306,0.5724,-7.66565,0.43879,-7.66565,-3.61343,-9.52128,-4.13464,-9.52128,-6.82796
good,12,23,2.2683,-1.0741,0.5401,-7.84457,-12.94733,-12.94733,-10.39595,-11.99411,-14.97536,-14.97536,-13.48473
good,12,33,2.9279,-0.8848,0.5660,-9.87469,-12.35518,-12.35518,-11.11493,-12.42475,-15.68289,-15.68289,-14.05382
good,12,43,3.1511,-0.8040,0.5304,-9.61199,-11.70399,-11.70399,-10.65799,-12.10655,-16.75143,-16.75143,-14.42899
good,12,53,3.4020,-0.8095,0.6077,-11.19283,-9.74898,-11.19283,-10.47091,-12.06204,-13.32205,-13.32205,-12.69205
good,12,63,3.4793,-0.7833,0.5518,-11.07498,-10.01508,-11.07498,-10.54503,-12.01375,-15.87725,-15.87725,-13.94550
good,12,73,3.6356,-0.8102,0.5229,-10.47091,-8.92993,-10.47091,-9.70042,-11.92452,-15.81149,-15.81149,-13.86800
good,12,83,3.8193,-0.7583,0.5917,-11.97978,-10.87283,-11.97978,-11.42631,-11.57488,-14.07349,-14.07349,-12.82418
good,12,93,4.0004,-0.7250,0.5572,-10.74091,-9.61605,-10.74091,-10.17848,-11.91486,-14.73796,-14.73796,-13.32641
good,12,103,4.1792,-0.7523,0.5484,-8.74224,-11.13922,-11.13922,-9.94073,-12.18263,-13.11158,-13.11158,-12.64710
good,12,113,4.3270,-0.7693,0.4582,-9.32875,-9.95755,-9.95755,-9.64315,-11.49690,-14.88399,-14.88399,-13.19044
good,12,123,4.5023,-0.7500,0.6002,-11.32728,-10.07991,-11.32728,-10.70359,-12.93024,-14.79980,-14.79980,-13.86502
good,12,133,4.6587,-0.7958,0.6459,-12.06777,-10.39343,-12.06777,-11.23060,-10.52823,-11.13387,-11.13387,-10.83105
good,12,143,4.8151,-0.8267,0.4904,-10.78909,-10.73487,-10.78909,-10.76198,-14.55010,-18.37701,-18.37701,-16.46355
good,12,153,5.0820,-0.8143,0.6376,-11.79517,-10.18169,-11.79517,-10.98843,-12.56650,-11.93328,-12.56650,-12.24989
good,12,163,5.2549,-0.8661,0.5609,-13.53254,-11.10383,-13.53254,-12.31818,-12.90513,-15.22423,-15.22423,-14.06468
good,12,173,5.4013,-0.7866,0.5321,-16.48807,-12.13449,-16.48807,-14.31128,-11.27283,-12.82051,-12.82051,-12.04667
good,12,183,5.5544,-0.6923,0.5295,-15.18514,-10.81523,-15.18514,-13.00019,-10.87967,-15.53733,-15.53733,-13.20850
good,12,274,4.9762,7.8459,0.5298,-10.57580,-18.85714,-18.85714,-14.71647,-9.59174,-13.83898,-13.83898,-11.71536
good,12,284,3.2524,7.2203,0.4703,-11.61649,-15.06595,-15.06595,-13.34122,-8.25895,-19.41434,-19.41434,-13.83664
good,12,487,2.4889,8.1891,0.3549,-117.35530,-96.02790,-117.35530,-106.69160,-91.81673,-77.18658,-91.81673,-84.50166
good,12,503,2.3593,8.0702,0.2669,-107.75416,-100.48531,-107.75416,-104.11974,-93.62276,-81.99837,-93.62276,-87.81056
good,12,513,2.3625,8.0746,0.2681,-90.71539,-94.22247,-94.22247,-92.46893,-78.34800,-78.14939,-78.34800,-78.24870
good,13,22,2.2278,-0.9444,0.5497,-7.24544,-10.50624,-10.50624,-8.87584,-10.16392,-16.44505,-16.44505,-13.30449
good,13,32,3.2831,-0.8940,0.5133,-6.49171,-7.74068,-7.74068,-7.11619,-9.41909,-13.10466,-13.10466,-11.26188
good,13,42,3.9933,-0.9114,0.6086,-8.11458,-8.97523,-8.97523,-8.54491,-12.27273,-11.87518,-12.27273,-12.07395
good,13,52,4.6313,-0.8490,0.5650,-10.45479,-9.35496,-10.45479,-9.90487,-10.57166,-14.21703,-14.21703,-12.39435
good,13,62,4.8670,-0.7753,0.5125,-14.11150,-8.10718,-14.11150,-11.10934,-13.49551,-11.86566,-13.49551,-12.68058
good,13,72,5.0497,-0.7932,0.5338,-15.60915,-9.22215,-15.60915,-12.41565,-15.14689,-15.86835,-15.86835,-15.50762
good,13,82,5.2279,-0.7727,0.5283,-17.47148,-8.82961,-17.47148,-13.15055,-11.69695,-12.27948,-12.27948,-11.98822
good,13,92,5.4346,-0.7445,0.6011,-14.60424,-8.96555,-14.60424,-11.78489,-13.13385,-15.62987,-15.62987,-14.38186
good,13,102,5.5931,-0.7044,0.5946,-14.64201,-9.38972,-14.64201,-12.01586,-12.03279,-10.95051,-12.03279,-11.49165
good,13,202,4.9033,8.5597,0.5899,-6.52674,-4.79581,-6.52674,-5.66127,-2.67346,-5.46077,-5.46077,-4.06712
good,13,212,2.9724,8.2653,0.4329,-9.44549,-5.35535,-9.44549,-7.40042,-6.91344,-9.22153,-9.22153,-8.06749
good,14,23,2.2767,1.2315,0.5324,-12.30933,-18.80768,-18.80768,-15.55851,-13.28690,-20.38655,-20.38655,-16.83673
good,14,33,2.9501,0.9941,0.5299,-12.07093,-15.63004,-15.63004,-13.85048,-15.31841,-24.07417,-24.07417,-19.69629
good,14,43,3.3114,0.9438,0.5308,-10.81619,-16.63009,-16.63009,-13.72314,-7.55152,-23.99607,-23.99607,-15.77380
good,14,53,3.5531,0.9378,0.5126,-13.61881,-19.31192,-19.31192,-16.46536,-8.06165,-24.71923,-24.71923,-16.39044
good,14,63,3.7871,0.8172,0.5635,-17.34479,-19.19280,-19.19280,-18.26879,-17.08323,-27.07027,-27.07027,-22.07675
good,14,73,3.9447,0.8207,0.6220,-13.72482,-20.77939,-20.77939,-17.25211,-12.44682,-29.76469,-29.76469,-21.10575
good,14,83,4.1964,0.8227,0.7147,-16.54730,-22.37249,-22.37249,-19.45990,-14.35434,-30.00161,-30.00161,-22.17798
good,14,93,4.3760,0.7497,0.5135,-16.71105,-18.90442,-18.90442,-17.80774,-14.42655,-29.85810,-29.85810,-22.14233
good,14,103,4.5019,0.7338,0.5871,-24.58733,-20.06249,-24.58733,-22.32491,-16.15850,-24.05660,-24.05660,-20.10755
good,14,113,4.6409,0.8075,0.4729,-17.63869,-19.22606,-19.22606,-18.43237,-10.59647,-27.03941,-27.03941,-18.81794
good,14,123,4.7488,0.8541,0.5599,-11.65539,-21.58541,-21.58541,-16.62040,-12.35255,-28.96653,-28.96653,-20.65954
good,14,133,5.0153,0.8979,0.5444,-15.51948,-21.18303,-21.18303,-18.35126,-10.69052,-26.73798,-26.73798,-18.71425
good,14,143,5.1949,0.8538,0.5334,-17.75667,-18.71386,-18.71386,-18.23526,-12.67131,-23.55149,-23.55149,-18.11140
good,14,153,5.3204,0.8633,0.4714,-18.99180,-16.19892,-18.99180,-17.59536,-15.54450,-28.02118,-28.02118,-21.78284
good,14,163,5.4962,0.9177,0.4876,-16.74384,-16.74853,-16.74853,-16.74618,-14.98149,-23.27637,-23.27637,-19.12893
good,14,256,4.5678,8.8941,0.5140,-6.69604,-13.21695,-13.21695,-9.95650,-3.12709,-14.31237,-14.31237,-8.71973
good,14,266,2.5725,8.8039,0.4801,-3.90978,-10.41598,-10.41598,-7.16288,-10.57548,-21.47265,-21.47265,-16.02407
good,15,26,2.2922,-1.0576,0.5881,-8.45501,-9.00545,-9.00545,-8.73023,-11.02039,-14.99688,-14.99688,-13.00863
good,15,36,3.3227,-1.1364,0.5547,-3.68719,-12.14073,-12.14073,-7.91396,-13.14517,-16.12668,-16.12668,-14.63592
